scaffold1	scaffold2	connections
38291	8494	1
21884	23422	1
38308	5472	1
16232	4692	1
20093	7996	1
28312	7806	10
27706	44795	1
18556	6531	19
14057	45404	1
12688	25687	29
34715	97147	1
20699	34719	5
32059	35645	3
2284	8966	1
14958	24279	1
10677	3515	1
17120	38911	1
1063	9062	1
14320	23544	3
35331	48675	2
27608	28870	2
25534	37307	2
20962	43261	1
11306	236	1
39516	45195	1
2819	50970	1
28278	30547	6
15006	18605	1
3288	4167	5
2659	2880	9
80	8047	55
13264	40650	5
27971	36974	2
14115	23633	12
1695	720	1
10608	7102	7
2144	52356	1
38108	40628	3
13135	6310	1
53692	59263	2
13386	20969	3
26166	3731	1
3434	4550	20
19838	9632	3
10519	5356	3
18795	28734	1
52052	5599	4
2645	43706	1
26279	8110	11
10948	28065	5
15331	36457	1
20704	75842	1
21591	33355	3
14148	49257	1
11880	3701	1
22938	42388	5
47350	7393	1
5762	6710	9
2110	38275	4
1492	4544	1
11262	6523	14
41683	43656	2
50896	60946	1
1295	4966	1
13208	4965	11
10342	3187	3
1303	44856	1
21196	38734	8
11604	47810	6
26560	3758	6
27829	44267	1
5302	6520	12
11464	6141	1
17905	59357	1
25394	5736	1
11517	18220	2
346	4325	6
1663	2566	2
8072	8206	29
10577	6281	1
36097	51377	1
4018	5059	2
34635	37097	5
24741	49112	4
19258	2253	17
19891	446	1
16422	1858	1
20288	8033	8
32335	3457	1
30856	41158	1
10912	37433	1
11330	14171	2
17711	22371	7
15589	26920	1
20590	51569	2
10476	3006	3
296	32407	1
10431	37304	1
36849	9618	3
36673	55114	2
11642	30546	1
17611	35945	1
25542	93913	1
23675	46862	1
18541	18542	4
4201	5390	3
4148	9529	1
20541	32570	10
2829	7430	9
46249	5472	1
4857	9339	1
23154	34256	1
2089	22456	15
15834	97154	1
2598	8218	2
14266	15826	1
19589	31618	1
15363	35116	2
20379	44655	1
41556	6812	1
307	49058	1
1204	647	16
21358	56922	1
13581	30697	3
38	8291	1
29870	64174	3
26826	42205	1
44755	47324	2
12524	3624	2
13891	39690	1
10091	9523	5
16354	8547	8
11075	27493	3
16751	3331	1
4201	474	1
12199	995	1
54217	62774	1
11750	13921	26
4249	85385	1
30195	38645	1
9095	9275	10
55101	8971	1
17604	71197	1
60138	61150	1
2889	5390	6
28575	30295	1
11881	16199	6
10748	19741	1
28428	3234	22
15713	44576	1
2415	2416	4
17759	22147	4
38603	39038	3
25220	5010	19
33718	8280	3
1410	59401	1
27090	8733	12
1651	1867	22
26317	278	1
4479	8129	3
13542	17024	1
30487	54301	1
18327	32333	1
44392	64191	1
39050	46592	2
12443	4667	3
25141	34673	1
54996	58033	1
16796	56139	2
51495	54773	1
21127	29560	3
29985	8302	1
21715	62959	1
12343	23249	14
3320	39703	12
1121	5653	10
16039	23499	4
3347	3391	2
37831	91635	1
1088	11478	1
18673	41911	1
49	6666	7
28982	8338	1
12882	26049	1
14054	19044	5
8818	8819	2
19268	19512	1
20209	4440	1
10912	7627	8
295	3822	13
1970	20795	1
11319	24307	1
27334	30111	4
39644	9441	1
29698	69396	1
16156	3466	5
2276	2953	1
1609	23530	1
10916	587	1
30020	54619	1
13572	35288	1
641	898	1
29049	5356	1
30005	40565	1
65748	74900	1
27464	42588	1
5963	64934	1
15068	6216	2
36883	50480	1
13359	4492	2
38740	83870	1
83601	87443	1
10104	718	2
11749	25828	10
2225	3454	6
2553	8671	1
4174	5918	1
12292	6024	2
37797	40307	1
11073	794	5
13573	51058	2
16645	3665	1
17403	3666	1
14409	28329	4
10492	11164	16
52755	8827	1
32857	38520	3
7665	8966	1
48048	53586	1
42863	44801	1
16232	19341	1
38073	43887	1
38584	38585	4
23894	3558	1
14622	36968	4
25954	31451	2
29231	908	2
53370	62873	1
16425	1852	13
1088	1305	1
1264	26445	6
22343	35999	1
41485	42707	1
41090	9759	2
2053	2947	13
46328	6701	1
11165	2693	1
19141	20833	12
17914	5640	18
11311	1706	23
19141	31832	1
26319	5824	2
20118	20119	2
15503	30211	1
29691	43808	1
24747	45527	1
41507	6818	2
1764	273	1
35876	51887	5
6932	6932	7
4536	5775	2
52590	9225	1
61409	894	1
4108	6020	1
17352	45949	1
16164	18374	22
22038	737	1
11410	16387	1
17611	21629	21
25392	8445	1
15025	21991	12
2460	36061	2
21302	9311	9
34039	37506	1
38666	40570	4
14829	36601	1
21997	26144	1
16294	9221	2
26300	30899	1
20508	26596	1
25780	47475	1
3777	6135	2
24216	51658	1
36607	55979	1
6284	8623	1
12545	7546	6
19454	40482	4
10412	4368	1
3070	51	1
23668	8124	3
16336	3732	2
18421	880	43
32984	3433	2
39489	5744	1
2561	8121	4
936	9924	1
33113	35699	2
11609	24193	20
78713	86444	1
29886	7371	1
29503	45174	1
3469	3563	15
5402	9	41
5639	69184	1
27333	37034	1
28497	4520	5
2423	50842	1
32789	5583	1
31478	394	5
48699	58743	1
18885	40575	4
11600	34955	6
35720	554	3
19099	34598	13
5567	9770	1
18509	24686	1
31145	67985	1
19980	7237	9
10616	52229	2
3878	8082	1
15874	30111	1
17499	3605	2
28231	45578	3
11902	2543	1
11176	37585	2
34419	6622	1
2170	7567	1
11007	16994	4
42375	61352	1
20460	50899	1
28827	63059	1
31037	5500	1
4878	9860	37
20979	6089	1
13266	5516	3
30596	5225	1
11734	4308	1
3076	5589	1
41866	52319	1
23990	24373	2
29647	42753	1
37586	37587	1
11117	40088	1
12142	46939	1
33155	6662	5
21561	5901	1
35856	45773	2
15477	9940	6
1172	18677	1
28319	31651	8
31590	34908	1
24719	32130	1
12906	13802	1
4190	78	41
15985	28492	16
16197	35170	2
21976	38187	1
26189	2861	17
28161	39200	1
10750	1565	21
38119	42952	1
49707	57890	1
18776	35182	1
24664	30675	1
18033	4428	2
22986	50561	1
34871	756	1
58415	84563	2
267	268	2
16843	6297	6
15445	7190	15
1288	9768	1
16848	17625	1
35396	4257	1
40293	45151	1
12995	30806	21
28634	46712	1
20840	27223	2
44843	65427	1
46949	62276	1
12056	7115	2
4922	5409	25
1755	7025	53
34924	7556	1
15852	15853	2
50243	51193	1
14573	8183	17
7052	7396	7
12359	16403	2
13183	6499	1
11703	12059	2
718	8966	4
42525	7885	1
16170	37349	4
25849	30982	1
16354	2777	6
25833	36188	2
2272	4567	1
53550	57113	1
1916	3333	41
2499	28965	1
18597	35516	2
5517	5518	18
17744	20536	1
49250	64721	1
2200	33766	1
12363	3198	1
34491	4415	1
13346	55228	1
21610	23644	1
58218	62603	2
13089	14353	10
215	550	1
37248	53751	2
15562	18727	1
13560	41157	1
42959	42960	5
60996	60997	1
41156	55914	2
31527	45138	1
23475	26766	10
2659	4227	2
17047	718	4
23305	29815	1
20786	4194	1
16255	33732	3
47897	5530	4
29948	39325	2
15852	23703	1
24837	38650	1
4080	43204	1
36486	9211	7
19424	2429	2
10251	12780	19
18572	32259	1
12073	56547	4
41281	42544	1
1200	1201	2
11902	3863	1
25391	30385	13
21918	53155	2
10981	2536	6
24704	35719	16
32129	4428	3
1186	14289	1
18120	18121	2
22901	34233	1
7674	9736	2
32546	8643	4
44789	57006	2
1887	1909	1
1774	416	1
26904	7936	6
37328	640	1
2079	5121	1
34672	49683	2
24137	41386	3
25008	44801	12
12977	3705	27
35925	61314	2
35377	61050	1
33393	36533	9
7108	8158	7
30171	8131	6
2437	3722	1
16317	27389	1
32863	37495	1
2102	6033	82
24117	38084	5
6076	67	9
29145	36979	5
46616	63596	1
3535	7099	1
21075	4926	1
60941	60942	1
12161	5799	1
22776	34882	3
10635	5957	1
28427	6467	1
45435	62110	1
27461	29972	1
550	5983	55
10169	10280	1
20330	38334	6
12055	4024	21
43087	46141	3
7657	929	6
3556	6122	2
5375	552	1
10118	51262	1
10720	12800	12
1761	2053	6
22983	66164	1
11830	49144	1
37037	37038	2
16496	29543	1
12660	12661	8
20532	55039	1
1787	3350	83
35004	7912	7
538	9285	11
12758	1314	1
2659	813	1
44874	8287	1
28166	28825	4
12684	2874	23
19878	42732	1
12676	765	1
13247	31206	1
13143	14019	1
41051	48941	2
6121	76224	1
20372	3570	4
36595	5369	1
20206	20207	1
1194	8086	8
18784	6925	29
17273	36513	1
13926	9221	1
11464	21777	6
53945	6988	3
14494	40795	2
28258	43647	1
27088	27089	4
1908	293	38
10801	15809	2
4654	584	4
47773	5431	2
42310	47041	1
24581	43760	1
27257	5559	1
19155	44605	3
19719	24657	1
52125	9997	1
3177	9686	2
15141	34820	2
1998	1999	6
12124	375	2
299	59027	1
32428	36865	1
1608	22384	27
14171	27988	3
67918	9844	1
4209	8928	15
10870	35721	4
14042	9872	1
43038	7203	1
17394	17395	8
11980	51205	1
10407	9656	1
2286	2938	1
16136	21364	2
58102	62965	2
24323	27634	3
41361	52664	1
16417	3172	1
8620	9357	1
7428	79	4
12236	55592	1
40876	49202	1
8999	9832	1
27418	797	1
2561	68433	1
38662	56642	1
25357	3453	1
13862	30010	2
25633	38860	1
2128	37282	1
35008	38560	3
18582	4600	1
14787	6141	49
30523	35627	1
15045	15046	5
64376	64377	1
10296	14622	3
10577	10729	1
12202	19071	1
43091	45912	2
4101	718	2
1799	6999	1
15667	6430	1
11441	5316	1
19027	26716	2
13487	13648	3
10200	33029	2
10018	1750	1
2537	2538	1
14617	44028	3
30053	31537	2
21678	2362	6
42337	62312	1
4337	47012	1
10908	13730	1
15125	15614	1
25401	8025	3
21301	25317	3
47442	48114	1
3207	8698	10
4797	718	1
18413	37134	2
21490	5954	8
2480	3548	1
25274	6006	7
11077	1424	1
36961	37935	3
23240	981	3
1111	14174	1
7427	7763	1
56290	61458	3
12213	16794	1
22013	8988	1
25801	6151	4
5393	9151	1
13573	4515	1
58386	61896	1
28549	4830	1
14452	20095	1
24091	68323	2
23287	51596	1
14942	29556	6
1490	8603	1
20574	22698	1
27471	38532	7
4416	52847	1
14674	36959	2
22189	30107	2
13050	26071	2
10588	9462	20
45549	52657	4
2210	61815	1
22571	7353	1
40639	41501	1
4129	46476	1
13926	5364	12
15878	19006	1
21693	42789	5
12045	9857	4
6890	88	4
24336	6208	10
22172	33706	5
15401	5990	8
25259	26148	4
15202	16311	1
22654	64129	1
40985	48691	1
4417	44709	1
25703	25704	1
12017	7879	2
24784	4431	19
10412	13355	2
53308	789	1
24042	45375	1
15948	7869	1
21665	35087	1
17241	8092	1
11858	24517	1
11877	19645	8
15568	33050	1
13978	415	13
13250	46450	1
12936	16762	3
13566	31281	2
12706	926	3
51308	53713	1
2652	2968	2
29758	789	3
22704	52445	2
11852	1933	24
21386	9362	1
22696	33376	1
4152	4282	1
1400	4619	16
24437	33063	1
28013	45812	1
4180	8359	2
46018	9551	3
34430	57927	2
36151	36152	4
13124	6966	1
6511	6854	19
36654	797	1
6062	8026	1
19179	25499	11
14913	40843	1
21542	4468	1
11095	27792	3
3045	6895	1
11011	13859	7
10386	45765	13
1362	7623	1
4362	9636	2
14756	6128	4
1996	370	1
14848	39690	4
14590	27215	4
17464	23547	1
1791	23853	3
1050	30461	5
16386	23874	11
11	8991	1
1992	8410	1
3788	61881	3
16829	35507	1
1361	37924	1
1288	718	1
21044	22746	4
17808	37126	1
23163	62985	1
17138	50445	1
10647	5510	1
39566	9232	1
37189	46860	2
18235	40474	1
24134	44255	1
1293	7940	1
22749	6499	1
11760	8024	16
1828	949	1
282	8638	4
21730	47766	1
29718	30807	1
5376	6879	13
14439	27866	2
14167	53921	7
2635	3528	1
19819	5404	2
22010	29313	1
51901	51905	1
2389	27864	1
17785	24127	3
13668	3156	2
29179	45706	1
30709	6219	1
18812	38420	3
1084	23254	1
22456	9880	7
6712	8834	29
18300	21494	1
47267	53963	3
44961	50994	2
28577	317	1
48958	67303	1
17451	34184	3
15491	40360	8
24073	39208	2
23864	23963	1
19192	19193	2
31440	56468	3
27797	42877	4
28077	4473	18
17677	20260	1
10544	22582	2
23503	25974	1
16555	37206	5
2035	9901	38
2386	752	1
31759	52269	1
25118	57404	1
13544	52507	1
17987	20224	7
16584	51038	1
1436	5518	1
14697	1817	1
2833	41231	4
25562	26766	16
24837	28278	1
12124	9411	3
22798	35968	1
11952	13400	3
15942	22568	1
3837	9518	8
3138	9391	5
35712	5092	1
1667	1668	101
34429	60009	3
2550	2866	1
10886	10887	1
10677	6569	2
20903	95400	1
13394	47254	2
17561	38363	1
24343	35404	9
31807	33617	1
16494	5429	1
171	29658	2
129	13400	1
11090	15024	1
5930	8033	1
15534	538	2
13555	7372	4
12886	6276	7
1906	29363	2
11451	6462	1
13878	16514	1
28055	7619	31
13770	3833	11
1984	3242	32
7981	8815	8
35970	64517	2
38960	48141	1
17083	33932	6
20876	59276	2
24064	38113	2
24712	5518	1
2240	6603	1
20877	6630	1
52844	64127	1
3350	39648	1
35195	8015	2
3996	5836	4
19742	5261	33
29104	30492	1
53868	77448	1
241	26044	19
20417	20418	5
3379	4226	1
23856	31372	1
20698	37434	1
6837	8185	21
27525	63630	1
20860	20913	2
19106	30109	3
28216	3255	1
24413	25406	1
3101	934	2
10005	8403	1
18095	47734	1
19819	7810	25
16704	18591	4
26074	7650	4
28891	63650	1
20406	5471	1
1855	24772	16
1787	2178	1
25249	36149	3
639	9	4
12579	5560	4
21217	8392	10
27989	6950	1
22532	27447	1
6083	6438	23
1096	11556	1
277	39948	4
31538	49465	2
1336	6019	1
7446	8774	17
18417	54942	2
13238	2306	1
12015	1991	13
16538	32692	2
1012	912	2
10123	13100	13
17931	3900	17
18883	28208	2
13079	28802	1
34525	3765	1
2691	6795	3
10885	31248	1
17000	20827	12
24359	4162	1
10220	26774	6
321	5824	6
4113	58939	3
37223	51276	1
3839	4319	1
21277	7087	11
19069	5608	4
52234	52235	1
2057	28621	1
12426	655	1
12060	19421	2
12774	9649	8
16997	24185	1
11541	188	5
8045	9340	1
20633	2118	1
10029	10030	2
20940	8857	1
10644	23028	1
42260	51853	1
19684	58106	1
21975	34309	1
26245	32339	4
23571	65578	1
42327	64748	1
17155	17474	7
43740	61467	1
36765	7325	5
38806	38807	1
21558	7496	6
12658	48495	1
10883	3548	1
22078	64830	1
46046	63943	1
3966	6357	19
15219	6090	1
12770	746	1
11327	8736	1
29532	50342	1
61127	62403	2
45273	805	3
20144	56631	1
22923	23018	1
10400	299	2
19191	21837	1
18641	30206	1
25112	26617	3
1251	22189	1
10781	2607	5
6357	6858	3
58261	62920	1
24475	35542	4
12010	40051	3
20964	30100	8
1815	7380	20
22619	959	1
11638	18941	1
10888	25774	3
13310	13458	4
14392	22743	1
19529	36036	3
5012	9641	40
23965	26677	1
5976	7352	1
44662	58939	3
36183	56248	1
11365	2010	1
120	3894	1
2229	7992	2
14543	7333	1
26527	4148	1
26569	6278	1
46995	58675	1
12034	5472	1
41753	62674	1
5574	8626	28
14764	4194	1
1520	1521	26
22762	9334	3
37707	7322	3
1323	13971	13
27111	27112	1
15873	47	1
346	9191	1
5817	5818	1
20175	23422	10
42836	42953	3
23497	51879	3
10017	1154	1
11507	40070	3
23418	40410	16
1159	1678	1
16888	8966	1
29770	29771	1
27476	40201	3
19532	9408	24
2782	4424	1
16740	20225	12
1211	54588	5
27709	77841	1
26709	57552	1
50407	62895	1
23972	52815	1
16460	23338	11
2605	36882	1
14934	4787	3
22893	4768	4
41442	48578	1
33403	53504	1
186	23642	4
13034	43558	4
28050	5560	1
29983	9965	13
11073	1218	3
13291	19650	2
16767	52608	1
25609	6315	6
15948	4391	1
63705	8622	3
16539	6931	1
42609	51831	1
26605	5155	1
1109	9455	28
345	6762	1
36526	47571	1
1909	3119	34
11968	16674	1
549	9050	35
16407	28688	6
12328	19692	2
10408	33219	1
4671	673	1
16176	59301	1
25480	25481	2
39893	42938	1
3469	7894	1
50708	5488	5
19023	47416	2
1388	4231	9
16335	25163	4
13006	676	1
28933	55496	1
24586	2568	1
30548	50681	1
26146	9640	1
10669	2664	47
19401	40227	2
8323	8954	1
1326	151	11
1095	342	3
24536	6659	8
24101	28641	2
14957	14958	7
1495	21223	1
12629	12631	23
37441	4528	1
14365	15652	8
11948	27595	1
51252	62789	1
4132	7600	3
15464	845	39
19306	19307	1
19692	23325	2
2024	9469	24
48353	50952	1
15587	34593	3
13344	26837	4
12468	2781	68
11111	1338	13
6900	8919	2
1491	1492	50
31829	38546	1
12696	7152	2
52879	52880	2
13203	13535	1
40874	45828	1
51465	6476	1
21383	21555	1
1452	1667	1
11999	470	21
36666	9197	1
2955	5402	4
16930	22433	2
18753	4405	10
1074	682	26
38675	52022	2
10279	8465	20
32917	9796	1
2252	7952	13
13558	41686	3
18768	3083	1
12220	9185	6
16360	28526	2
1189	23933	3
19282	82	4
397	8714	1
57578	61624	2
12856	18794	1
22598	28336	1
16974	17805	1
25519	59417	1
1494	28224	1
37307	37735	2
10215	13151	1
1495	17270	1
13611	7885	34
50369	9097	1
38603	641	1
18287	3082	1
33744	42439	5
25886	45793	3
31867	53186	1
11829	620	1
27137	38523	5
51778	52532	1
33730	33731	3
15132	4598	1
16218	16492	14
28978	4478	1
4572	4608	1
52479	54418	2
3908	66946	1
13176	63097	2
15341	528	3
30354	34253	1
17060	8956	1
7142	7143	15
139	14191	1
1350	21507	7
36249	40955	1
29156	41765	2
36293	58402	2
11245	5410	18
3934	5246	20
13292	8426	1
4054	4055	11
24493	8272	9
17294	30336	1
20702	3427	1
11770	2473	1
11780	1908	58
593	6241	20
39884	5706	1
14521	1973	1
15275	32056	6
2144	494	2
52336	54131	1
43744	44752	1
44451	7396	1
1177	11959	15
1013	1015	1
13006	20832	1
21604	44379	4
23810	56514	2
13139	30718	10
33943	35903	1
31769	7741	1
18998	21784	4
35861	6479	2
4515	51058	2
20051	48896	1
29403	5424	4
25349	50609	1
69308	7296	1
4675	5977	1
20387	44591	3
30072	50564	3
12032	9550	1
23601	48115	1
21331	4160	1
32926	50970	1
15364	27698	1
37306	37646	1
29289	6485	1
15939	30770	2
11223	1916	1
25483	43267	1
5011	7284	1
3157	34393	1
23370	3848	1
44223	44224	1
10031	22731	2
18230	41876	1
45416	60453	1
13806	6521	1
17726	29758	3
23946	27829	1
31230	5953	1
34107	34278	1
12944	20443	1
6323	942	5
3083	40861	1
10317	17877	1
10425	2529	8
25826	34354	9
1505	60	90
19248	55778	1
40861	50774	2
2001	33156	1
33333	44711	1
19035	49346	5
2294	23421	12
5813	5814	56
50040	52228	2
8892	8893	11
1100	27863	1
12977	31737	1
20540	7326	1
25333	30644	3
37421	37422	1
3019	38399	12
2037	9901	1
51556	791	4
26696	26697	1
31558	59058	1
19603	9038	1
10352	12972	6
28860	42183	3
2766	37576	1
31326	97178	2
50376	8856	1
12408	9363	1
20368	3423	6
36785	36786	4
5560	7200	12
15270	42709	1
48060	5190	2
50326	9038	1
11263	18040	4
19758	34	1
29841	52026	3
29565	34671	1
36369	7095	1
7702	8825	3
18109	26068	2
10939	9365	1
11690	13522	1
24681	29035	7
17142	2998	1
2587	45899	1
46937	8927	2
4415	5842	8
14235	14236	1
10598	16041	1
11066	8085	2
3805	6450	1
23177	2558	1
44755	5191	1
66878	66879	1
15594	21463	1
14695	35820	1
16105	26346	2
25753	6557	8
17313	17314	8
11921	31940	2
11078	8977	1
12079	12257	1
12036	12037	27
23429	31785	14
11719	32402	1
15299	30351	2
32828	4905	2
14464	4343	25
233	442	3
35846	8098	4
2144	442	1
1922	20209	1
13553	24712	1
5123	9684	8
56070	67500	1
35297	35298	1
28178	28576	2
41053	63947	1
2597	4131	2
23899	33450	1
36490	37966	1
17728	41490	1
33144	38503	2
1763	20252	1
1874	8188	5
17487	5095	1
14658	31088	1
17576	22753	1
3331	39823	3
2889	4113	1
10511	34967	1
3041	7200	1
1223	26762	1
11597	66183	1
17825	20956	2
57845	7058	1
40125	41649	2
3314	9724	2
21364	42692	4
20850	64878	2
4411	46305	1
19590	32503	1
4965	9914	12
13916	31377	1
5500	9872	1
44422	65445	1
7406	7407	5
13431	30568	9
2582	9458	3
11690	24939	1
21967	27964	16
21593	8659	1
1704	5933	31
1329	8	1
50012	8013	1
54441	7678	2
15649	83250	2
29300	37387	1
2984	44166	8
5683	7494	7
39737	57098	2
19358	21352	5
28931	7066	12
38026	55193	1
196	30198	1
10900	21116	1
21823	4020	20
15476	28413	1
21458	40045	1
16454	50841	3
16218	69	1
10646	10647	1
2997	550	6
1838	2271	2
12468	6158	4
11840	33063	1
10219	66097	1
1596	5029	74
18766	30721	1
10984	19819	1
54913	54914	1
2571	49616	1
14544	374	4
25175	40441	1
24996	5147	1
19758	4056	1
17978	21621	6
4199	8535	1
47978	54070	3
15102	35019	1
15204	2871	1
1332	19219	1
28263	2998	14
11668	18115	4
27378	61107	1
28790	50832	1
8288	90277	1
1144	22050	1
13619	33970	1
10852	28666	1
11426	21462	4
1369	1370	13
3640	51689	1
17628	8418	1
11321	23256	1
14938	25107	5
24819	6742	3
15858	33907	2
27539	34649	2
3082	6474	3
204	28044	20
172	27708	1
4715	8387	1
2676	4054	1
23362	5905	9
43727	61685	1
1438	553	24
19685	22017	19
25603	26452	1
27530	37193	1
18989	53862	1
22856	30471	1
12394	31495	1
22702	5089	10
32760	38871	1
11138	23587	1
1303	3935	1
10615	10616	4
24350	8749	17
16826	6135	1
39999	56824	1
15571	2664	6
11167	28668	6
14040	35903	2
24886	66482	1
2388	5465	1
4101	9104	1
30758	7750	1
18043	41612	13
282	61443	1
26184	27652	1
12847	17534	1
35697	50470	4
26054	3455	1
3974	5515	7
3299	3961	66
51988	55035	1
10754	6312	2
235	30231	1
25283	50742	1
29782	4568	1
11794	9974	2
11663	2750	2
35616	39724	8
19947	21655	2
19918	35913	2
20830	31264	1
434	6182	17
5300	6069	19
12527	12576	2
1276	7644	9
17497	6418	2
20840	22743	1
21178	22459	3
3221	3674	7
4415	7730	19
11248	3651	2
1448	31261	1
19068	39832	1
10668	51772	1
13714	16783	4
15874	32734	1
1268	4367	1
761	762	9
23163	24615	5
28083	4062	1
1253	3912	71
5413	7231	3
11460	4331	25
24686	24687	9
10091	36480	4
19494	27421	3
16870	16871	5
11375	53069	1
15502	7722	1
15265	28939	18
22845	43359	3
24796	3457	3
25216	34809	1
38459	4874	1
1569	1570	67
12959	27404	1
43500	7022	1
3326	3327	1
18616	25640	2
22980	23955	1
19847	19848	7
34990	47307	1
16569	28165	1
63990	69529	1
2080	457	1
24921	758	7
24749	26526	10
16845	18548	6
35661	35662	2
30460	36607	1
25003	39871	1
3212	4160	1
12144	17442	3
10329	41810	3
33238	4510	1
2547	37510	13
23989	29826	1
29963	50014	2
34409	6033	1
34767	43331	1
4909	645	3
13024	32693	1
27732	44153	2
51590	884	1
34559	68882	1
42789	6273	10
18343	3537	4
26315	9197	1
50613	53667	1
32868	50766	1
16275	502	6
12918	40912	3
11826	88	1
6323	718	3
2586	30560	1
16391	9847	2
12610	42042	1
14255	27911	1
42039	7481	1
11231	20260	1
18978	3402	2
14366	36753	2
17631	59344	3
10914	25640	1
17789	21367	3
19870	22999	8
5482	5483	15
20663	4187	16
22281	438	1
16447	2184	1
24744	38343	6
12023	3836	1
2062	4356	8
47571	8745	1
1117	20971	1
2583	3366	1
63369	63370	2
10263	3062	2
26677	27415	1
23362	35523	3
30590	53598	1
3171	6860	1
23691	23692	3
17031	18218	13
18811	21182	1
10819	2027	1
29019	40899	5
16087	44592	1
30570	57619	1
30269	43282	2
25095	46381	1
11210	20260	3
56372	66502	1
10775	14090	1
2554	3231	1
16539	32692	12
15305	20355	1
27804	3004	1
18486	29908	1
39095	40667	1
11419	3645	1
345	4621	1
1385	8407	40
3854	9187	2
32	8440	10
14598	39371	3
38498	9142	2
40865	49768	1
23790	4379	3
10108	27741	3
23944	60407	1
1261	20489	11
4231	9942	3
27186	31631	1
12199	16046	1
3221	6227	2
21093	29502	7
1858	23772	1
13854	43263	1
12456	46151	3
20143	9479	3
39000	46021	2
39416	9004	1
64871	6875	1
2165	24	4
38714	44617	1
1135	51887	1
25795	8593	15
16540	6124	4
39007	8351	1
15382	38539	1
37462	49437	1
28517	3190	1
13332	19288	9
39082	54540	1
16402	43618	1
2118	37492	8
14625	44858	8
1027	59709	4
31163	36628	1
28240	9339	2
16424	16890	1
19409	36398	3
315	396	12
17170	805	3
14218	15319	1
34168	34594	3
21275	46970	1
23749	40351	1
253	30996	5
23785	40233	1
12141	9796	2
14566	4634	35
34001	8073	5
15698	5936	3
18477	18591	3
26742	43501	1
3842	9239	33
35925	69428	1
9370	9371	6
40363	41596	2
31752	31753	3
11588	22411	6
11224	45974	2
13442	9402	1
41940	63134	2
1012	2378	1
17060	55177	1
10033	27717	1
186	4440	1
2616	718	1
682	7081	1
13400	299	1
24563	34975	5
17474	3436	3
17298	2079	5
1031	2433	13
14623	9521	1
23734	5451	6
26188	31108	7
16519	27223	1
13743	39304	4
13608	1605	21
22745	34695	1
3681	9335	17
13132	25960	4
13535	37981	1
23977	44739	1
47086	51609	3
27461	39669	2
13272	3892	6
37731	7579	1
34864	58437	1
10881	48496	2
22066	34115	1
31182	7391	2
12034	5500	1
56300	64853	1
13598	6284	6
17927	37433	1
25776	874	8
1086	13972	1
1358	2867	3
13306	31857	1
25497	718	1
1764	5388	1
30663	401	1
12482	19758	1
5026	7850	1
6802	7204	14
37428	58472	1
15049	19817	1
1914	656	2
18956	8775	1
45171	9646	1
15796	16832	1
16505	3965	16
5414	709	34
55049	7006	1
10608	446	4
47362	67876	1
11369	55391	1
17528	36306	2
6120	7998	61
63287	89241	1
32495	38728	1
15516	23218	12
13359	5813	1
10812	47770	1
28958	6924	3
17976	39066	1
52062	61150	1
17852	57942	1
7677	7678	3
11795	5277	1
8285	9643	7
24541	27652	15
27	50078	1
17204	4187	2
24685	7497	1
15056	35739	2
21888	6228	1
13361	58355	1
54800	62376	1
2110	3169	1
26036	3171	7
21737	3563	1
1887	5931	3
8617	9698	9
32450	53186	1
13972	96413	1
25053	7496	1
66412	7174	1
11892	12826	27
14045	7586	1
672	9456	1
37259	54521	4
25937	5211	2
1819	1905	1
28245	61811	1
10509	2412	1
37495	9687	6
22438	3060	1
243	5874	1
28730	4963	1
20541	44288	1
32915	41162	1
39850	8061	1
10215	28889	1
1346	29102	1
35809	5288	9
1339	15912	1
20833	31832	9
2487	28345	1
15071	23451	14
3255	41097	1
16384	7372	1
10326	4692	1
20261	62039	1
40896	56605	1
26643	55800	2
24310	5653	1
2781	58207	1
11564	9550	1
43796	49644	1
27096	4307	1
47605	55177	1
11270	4693	6
1870	6708	9
10213	10214	4
2004	3843	2
26027	4375	1
45098	8683	1
4232	6287	10
2207	2402	2
25259	32477	6
1253	9349	21
1283	8826	1
23443	27125	3
1126	4494	6
11983	6992	5
40127	56337	1
173	18537	1
14566	15176	1
16823	43113	1
24319	43418	2
34837	34838	2
19754	8529	1
10939	974	1
52269	62595	1
3403	7994	14
40407	5698	1
29137	34257	4
3421	39425	1
43355	7197	1
25150	5269	1
39475	51375	1
19966	36949	1
37502	37503	3
16156	33908	1
16272	2698	3
15557	15558	17
17051	9066	16
12891	7815	11
1691	567	3
12095	13214	1
4714	5931	6
17265	52772	1
33600	4074	7
11556	28888	1
24368	50437	1
6033	9642	12
37639	9474	1
13226	23955	4
17506	264	5
1069	42837	3
2851	56800	14
20912	26633	2
176	6186	1
11632	39063	1
33289	41975	3
12932	62751	1
2321	375	7
14608	36667	1
10598	29459	1
36974	39976	2
6745	7199	1
15407	29971	1
1157	9333	1
28143	8601	1
33887	60146	1
34963	8796	1
3569	55513	1
16671	25589	1
20218	32587	1
25355	9097	2
23038	3384	1
14556	4234	5
11707	7764	13
36770	6876	1
24172	25546	1
28461	28462	3
359	967	1
24655	7633	1
27041	47507	4
15137	16104	4
38910	6624	12
32417	3605	1
2095	765	32
29178	35948	1
12363	7722	2
49588	6843	2
42679	48011	1
40682	60169	1
1033	32495	2
36723	49677	2
12525	29033	1
